"genes" "logFC" "logCPM" "PValue" "FDR"
"AT1G39110" 3.77744396925949 -1.51702976413262 0.000447975323740871 0.0140793298044189
"AT1G58889" 1.01718223998433 1.94716193640967 0.000450886252777112 0.0141591631978181
"AT4G20700" 1.13437798560673 1.374378210207 0.000462518882339318 0.0144887170147738
"AT5G35575" 1.25103030660566 1.03122666036321 0.000468898741608864 0.0146645105217658
"AT3G30580" 1.10022156880474 1.52365009066414 0.000489399128700562 0.0151321418045018
"AT3G50625" 1.00685616341966 1.95962161093449 0.00049414986713535 0.0152420087450973
"AT1G56150" 1.04962180520786 1.78258166237881 0.000500745221591613 0.0154081039739705
"AT4G26260" 1.5657168691097 0.297981762980104 0.000505667427152545 0.0155220388852469
"AT5G10170" -1.48616208777901 0.318235818232037 0.000505667427152545 0.0155220388852469
"AT2G35550" -1.15683433479244 1.31820903970245 0.0005103791749286 0.015631648796841
"AT2G17270" -1.24408791749513 0.954236794104351 0.000519100378990501 0.0158833069488231
"AT5G11460" 1.11696260369708 1.39286383307973 0.000525920155779752 0.0160412093094693
"AT2G21185" -1.02473732583119 1.82261825444512 0.000529072654349188 0.0161238374931988
"AT2G07754" 2.18241712281033 -0.625356947103494 0.000538083912043369 0.0163592932048472
"AT1G09715" 1.09373051633863 1.46419910352252 0.000539089304226874 0.0163768211385898
"AT1G50090" -1.52794857831156 0.196130336909124 0.000543102261677028 0.0164463941034092
"AT2G22730" -1.18356144042398 1.17480614050075 0.000544968796243056 0.0164898402958299
"AT5G07322" -1.21316221440169 1.05122600318316 0.000548994992916551 0.0165985136971587
"AT1G78350" 1.12071961260264 1.36522086133416 0.000552917290831 0.0167038763193612
"AT1G03820" 2.69068470021926 -1.10257414306035 0.000556462411868803 0.0167976866874483
"AT3G28770" -1.25437589538781 0.876846411906374 0.000576244242152491 0.0172937313563326
"AT4G27700" -1.16282153975055 1.22759155794184 0.000595218178304203 0.0177017144522775
"AT5G02140" -1.16282153975055 1.22759155794184 0.000595218178304203 0.0177017144522775
"AT3G61198" 1.9602333851783 -0.41897825419442 0.000596260314972615 0.017718907694587
"AT1G04330" -1.75754539576307 -0.109795946011001 0.000602714647835555 0.0178828761012032
"AT5G52120" -1.86193425570893 -0.276581261912301 0.000612799335442357 0.018069772527569
"AT3G29639" 1.80710478435417 -0.238468732455832 0.000612799335442357 0.018069772527569
"AT4G17483" -1.04206867091759 1.61605828640741 0.000624060200079799 0.0183592933746126
"AT1G77400" -1.02208472401904 1.73760457897375 0.000634612466442955 0.0186295418731435
"AT3G04585" -6.63391113353587 -1.8937748780602 0.000667206915034465 0.0193748770019058
"AT5G60970" -6.63391113353587 -1.8937748780602 0.000667206915034465 0.0193748770019058
"AT3G43863" 6.56671326174841 -1.90832471772993 0.000667206915034465 0.0193748770019058
"AT1G43640" -2.55367337812469 -0.937639505196427 0.000672115982917512 0.0194287819255777
"AT2G03200" -2.55367337812469 -0.937639505196427 0.000672115982917512 0.0194287819255777
"AT4G06080" -2.55367337812469 -0.937639505196427 0.000672115982917512 0.0194287819255777
"AT4G14940" -2.55367337812469 -0.937639505196427 0.000672115982917512 0.0194287819255777
"AT4G04030" 2.42030201416821 -0.955810727222523 0.000672115982917512 0.0194287819255777
"AT2G32860" 1.26000335757747 0.909072173653799 0.000681160214191538 0.0196217124028031
"AT4G04540" -1.12589257940485 1.32769665068498 0.000696347361062438 0.0199780017502106
"AT5G20710" 3.02678060363318 -1.32449819696029 0.000700954322160991 0.0200800013098572
"AT4G01780" 1.06523025411013 1.47307900875366 0.000717527599371058 0.0204532279177076
"AT5G63710" -1.05350956918628 1.55121586739343 0.000724462516008845 0.0205835756222573
"AT4G15330" -1.37230887728942 0.500902429633287 0.000730758228823681 0.0207470139225733
"AT1G75690" 1.08977395332743 1.37472608074881 0.000746897209052732 0.0211266791295464
"AT3G23190" -1.20242227759013 0.966451952963711 0.000755019115078922 0.0213148402553805
"AT1G08340" -2.36040089643635 -0.804263660449673 0.000758987413454117 0.021357917000854
"AT2G10990" -2.36040089643635 -0.804263660449673 0.000758987413454117 0.021357917000854
"AT5G38000" -1.14890288191959 1.18528696280551 0.000760135561235506 0.0213587465352017
"AT1G48930" -1.61218220720456 0.086060763069216 0.000764907811152345 0.0214454990283872
"AT3G01795" -1.61218220720456 0.086060763069216 0.000764907811152345 0.0214454990283872
"AT2G07751" 1.01817283866743 1.76181046269426 0.000771461994452655 0.0215975423168395
"AT2G35310" -1.00144476797719 1.76631613352253 0.000771461994452655 0.0215975423168395
"AT1G02620" -3.81278893184503 -1.57115870707535 0.000794617788386174 0.0220838972833439
"AT2G37460" -3.81278893184503 -1.57115870707535 0.000794617788386174 0.0220838972833439
"AT5G28145" -3.81278893184503 -1.57115870707535 0.000794617788386174 0.0220838972833439
"AT2G07687" 1.34270230169534 0.612563174879397 0.000800375814491012 0.0222057919274981
"AT2G20180" -1.09450537241258 1.39378311918507 0.000841500588468885 0.0231244267398845
"AT2G16050" -1.06617682467034 1.53461916980409 0.00085069281055484 0.0233198533121659
"AT3G50770" -1.41264407415892 0.337226274658502 0.000854382426161688 0.02338741743757
"AT2G38790" -1.76659119037483 -0.219067149055827 0.000864432788052265 0.0236117528215764
"AT2G04205" -1.13115515783654 1.20640288466389 0.000868340537806056 0.0236846084119015
"AT1G61830" -1.82026153641036 -0.306610041010015 0.000878105095587975 0.0238997299929597
"AT2G47770" 1.76771450939395 -0.266776325091028 0.000878105095587975 0.0238997299929597
"AT3G03530" -1.88310073889041 -0.399805181322487 0.000883481012674742 0.0240289216168075
"AT1G18400" -1.33627873352053 0.53470651979529 0.000896798098776058 0.0243391131484453
"AT4G13554" -1.27904009168147 0.708383278534603 0.00090795768883457 0.0245770849646132
"AT2G41950" -1.08006686533859 1.41207269088058 0.000944723437174867 0.0253693454092542
"AT3G14640" 1.53961003794701 0.197483428302857 0.000945626136056421 0.0253757411324318
"AT2G19960" 1.26041265479158 0.817001753391482 0.00095510200996777 0.0255761047353642
"AT3G05620" -1.55216836680891 0.13097287773168 0.00099317467173078 0.0263736912480609
"AT2G03500" -1.46537890127516 0.152593998732453 0.00099317467173078 0.0263736912480609
"AT1G52343" -1.0049545619006 1.59173516930138 0.000994692322552387 0.0263956365733047
"AT1G04425" -1.06607958887188 1.45697199585354 0.00099978686409366 0.0264940049911732
"AT2G03505" -1.24491768744708 0.78082063694014 0.0010152400939821 0.0268104828691565
"AT5G56780" -1.29399743243837 0.616156027587732 0.00102397633670604 0.02700384005073
"AT1G05503" -1.57910815577531 0.0627352522004782 0.00104138009570387 0.0273871489907354
"AT2G40160" -1.05298487097492 1.50051548053651 0.00105412349159328 0.0276461261332287
"AT2G13130" -1.06604468823449 1.43013286041367 0.00105700749737872 0.0276536504960392
"AT3G17220" -1.08056010381762 1.35613954715109 0.00105730712104481 0.0276536504960392
"AT1G30750" -2.48988917402591 -0.985307382862918 0.00106861204299967 0.027834938249649
"AT5G05775" -2.48988917402591 -0.985307382862918 0.00106861204299967 0.027834938249649
"AT1G62560" -1.31124090470919 0.517632759569113 0.0011579275738093 0.0298156590246
"AT3G21520" -1.09808556575383 1.21665574402218 0.00118731687214613 0.0304053249230786
"AT3G05858" -3.07622394050752 -1.36933631735847 0.00118753353409364 0.0304053249230786
"AT1G08465" 2.94491726360217 -1.38550338745716 0.00118753353409364 0.0304053249230786
"AT5G39160" 2.94491726360217 -1.38550338745716 0.00118753353409364 0.0304053249230786
"AT2G42350" 1.0675611387064 1.29906613927015 0.00118799415453919 0.0304053249230786
"AT2G31420" 1.22040631409772 0.789848377615401 0.0011950090876129 0.0305643784458045
"AT3G59060" -1.39891451675809 0.257863013291437 0.00119593656953633 0.0305676264018169
"AT3G52900" -1.26322382264885 0.647387892656605 0.00122607680870808 0.0312339862087797
"AT3G50980" 1.36754832812231 0.446803632119211 0.00123241807467527 0.031353175615956
"AT1G04903" 2.07979295059108 -0.70069150908719 0.00124544435353228 0.0316193484115445
"AT1G30100" 2.07979295059108 -0.70069150908719 0.00124544435353228 0.0316193484115445
"AT5G11140" 2.07979295059108 -0.70069150908719 0.00124544435353228 0.0316193484115445
"AT4G12980" -1.77734919119838 -0.337271639209216 0.00125538484571214 0.0317892080360502
"AT3G49960" -6.50970026052929 -1.98738133605624 0.00126829422587632 0.0319677117553223
"AT4G39810" -6.50970026052929 -1.98738133605624 0.00126829422587632 0.0319677117553223
"AT1G52700" 6.44256529636961 -2.00096108855677 0.00126829422587632 0.0319677117553223
"AT1G74810" 6.44256529636961 -2.00096108855677 0.00126829422587632 0.0319677117553223
"AT3G32920" 6.44256529636961 -2.00096108855677 0.00126829422587632 0.0319677117553223
"AT5G14400" 6.44256529636961 -2.00096108855677 0.00126829422587632 0.0319677117553223
"AT1G06833" -1.22358261790676 0.766429273404321 0.00127472944758271 0.0320875535170687
"AT2G40320" -1.99580715017126 -0.644246857710455 0.00128011015488973 0.0321382553416299
"AT5G42680" -1.99580715017126 -0.644246857710455 0.00128011015488973 0.0321382553416299
"AT1G66783" -1.90904826773147 -0.534509942756116 0.00128925530450664 0.0323253467221867
"AT1G58390" 1.38610805258491 0.3930584743706 0.00131233742804847 0.0327964116671852
"AT1G19160" -1.05181163491527 1.39343795676848 0.00132329707959704 0.032964494053789
"AT4G04890" 1.01282380154357 1.43857351558858 0.00138872461468465 0.0343680091615995
"AT2G09525" -1.27769107850946 0.551048623982878 0.00139667893189228 0.0345201176008018
"AT5G43350" -1.34269149438166 0.355966691474552 0.0013979789255396 0.0345298986097381
"AT1G08957" -3.71408479335392 -1.64561076400712 0.00141036427163769 0.0347235139115132
"AT3G26330" -3.71408479335392 -1.64561076400712 0.00141036427163769 0.0347235139115132
"AT2G37380" 3.58643292503212 -1.6605718927609 0.00141036427163769 0.0347235139115132
"AT3G01660" -2.67985044261999 -1.19228727424603 0.00148806775322852 0.0363553136434959
"AT4G36280" 2.54721410682192 -1.20874844693977 0.00148806775322852 0.0363553136434959
"AT1G53542" 1.13992372476195 0.996463846065317 0.00152506180088461 0.0371248075397869
"AT1G55390" 1.54471528566552 -0.0773582126783418 0.00157061358227753 0.0379351361498101
"AT3G23440" 1.14558478739602 0.959963895937261 0.00163029899902219 0.0391292253781656
"AT2G42065" -1.64244322499603 -0.191518898910463 0.00164800511295093 0.0394549988985229
"AT1G70210" -1.38351556124415 0.173891465675189 0.00169143327477366 0.0402926207301979
"AT4G21515" -2.42315398130587 -1.03458970354348 0.00169524217991273 0.0403581782307652
"AT3G15680" -1.10277907413686 1.01471590081197 0.001741559408859 0.0412295025335957
"AT4G28840" -1.10277907413686 1.01471590081197 0.001741559408859 0.0412295025335957
"AT5G41280" -1.10277907413686 1.01471590081197 0.001741559408859 0.0412295025335957
"AT4G18780" -1.73312120349227 -0.368593224326926 0.00179022982299 0.0421465573493811
"AT5G38010" -1.39997206523829 0.107714151168617 0.00180167887822055 0.04238996281191
"AT2G45180" -2.24071605913555 -0.892427509974018 0.00182282789649515 0.0427654387773459
"AT5G03204" -2.24071605913555 -0.892427509974018 0.00182282789649515 0.0427654387773459
"AT1G70640" 2.10694330438721 -0.909403295967597 0.00182282789649515 0.0427654387773459
"AT4G03610" -1.79035675680808 -0.465999427327954 0.00184760153602397 0.0432307060383648
"AT5G38070" -1.79035675680808 -0.465999427327954 0.00184760153602397 0.0432307060383648
"AT2G35950" -1.17647454663458 0.780343746082582 0.0018629053157441 0.0434822141729856
"AT4G28410" 2.02560683683823 -0.739900682464751 0.00188766914465195 0.043952764608341
"AT2G42820" -1.51059459286238 0.0149311254112125 0.0019178389015055 0.0444924643334685
"AT4G34930" -1.51059459286238 0.0149311254112125 0.0019178389015055 0.0444924643334685
"AT2G26695" -1.25982270036857 0.482871547231984 0.00192056926756699 0.0445287541295162
"AT4G38775" 1.06730612981545 1.13426885654982 0.00195202860777488 0.0450456980087251
"AT5G66490" -1.06560448055022 1.13010569702681 0.00195202860777488 0.0450456980087251
"AT3G13590" -1.21601259298147 0.61563893287 0.00197446551307829 0.0454472212672739
"AT4G19030" -1.21601259298147 0.61563893287 0.00197446551307829 0.0454472212672739
